Archive_Date,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total
31-07-18,2604.00,Vascular Surgery,Day Case,Adult,65+,  3-6 Months,4.00
31-07-18,2604.00,Vascular Surgery,Day Case,Adult,65+,  6-9 Months,4.00
31-07-18,2604.00,Vascular Surgery,Day Case,Adult,65+,  9-12 Months,1.00
31-07-18,2604.00,Vascular Surgery,Day Case,Adult,65+, 12-15 Months,1.00
31-07-18,2604.00,Vascular Surgery,Day Case,Adult,65+, 15-18 Months,1.00
31-07-18,2604.00,Vascular Surgery,Day Case,Adult,65+,18+ Months,2.00
31-07-18,2604.00,Vascular Surgery,Inpatient,Adult,16-64,  0-3 Months,23.00
31-07-18,2604.00,Vascular Surgery,Inpatient,Adult,16-64,  3-6 Months,30.00
31-07-18,2604.00,Vascular Surgery,Inpatient,Adult,16-64,  6-9 Months,19.00
31-07-18,2604.00,Vascular Surgery,Inpatient,Adult,16-64,  9-12 Months,25.00
31-07-18,2604.00,Vascular Surgery,Inpatient,Adult,16-64, 12-15 Months,7.00
31-07-18,2604.00,Vascular Surgery,Inpatient,Adult,16-64, 15-18 Months,6.00
31-07-18,2604.00,Vascular Surgery,Inpatient,Adult,16-64,18+ Months,12.00
31-07-18,2604.00,Vascular Surgery,Inpatient,Adult,65+,  0-3 Months,37.00
31-07-18,2604.00,Vascular Surgery,Inpatient,Adult,65+,  3-6 Months,26.00
31-07-18,2604.00,Vascular Surgery,Inpatient,Adult,65+,  6-9 Months,19.00
31-07-18,2604.00,Vascular Surgery,Inpatient,Adult,65+,  9-12 Months,21.00
31-07-18,2604.00,Vascular Surgery,Inpatient,Adult,65+, 12-15 Months,11.00
31-07-18,2604.00,Vascular Surgery,Inpatient,Adult,65+, 15-18 Months,2.00
31-07-18,2604.00,Vascular Surgery,Inpatient,Adult,65+,18+ Months,13.00
31-07-18,5000.00,General Medicine,Day Case,Adult,16-64,  0-3 Months,15.00
31-07-18,5000.00,General Medicine,Day Case,Adult,16-64,  3-6 Months,10.00
31-07-18,5000.00,General Medicine,Day Case,Adult,16-64,  6-9 Months,8.00
31-07-18,5000.00,General Medicine,Day Case,Adult,16-64,  9-12 Months,4.00
31-07-18,5000.00,General Medicine,Day Case,Adult,16-64, 12-15 Months,8.00
31-07-18,5000.00,General Medicine,Day Case,Adult,16-64, 15-18 Months,4.00
31-07-18,5000.00,General Medicine,Day Case,Adult,16-64,18+ Months,1.00
31-07-18,5000.00,General Medicine,Day Case,Adult,65+,  0-3 Months,8.00
31-07-18,5000.00,General Medicine,Day Case,Adult,65+,  3-6 Months,6.00
31-07-18,5000.00,General Medicine,Day Case,Adult,65+,  6-9 Months,6.00
31-07-18,5000.00,General Medicine,Day Case,Adult,65+,  9-12 Months,8.00
31-07-18,5000.00,General Medicine,Day Case,Adult,65+, 12-15 Months,8.00
31-07-18,5000.00,General Medicine,Day Case,Adult,65+, 15-18 Months,1.00
31-07-18,5000.00,General Medicine,Inpatient,Adult,16-64,  0-3 Months,4.00
31-07-18,5000.00,General Medicine,Inpatient,Adult,16-64,  3-6 Months,1.00
31-07-18,5000.00,General Medicine,Inpatient,Adult,16-64,  6-9 Months,1.00
31-07-18,5000.00,General Medicine,Inpatient,Adult,16-64,  9-12 Months,1.00
31-07-18,5000.00,General Medicine,Inpatient,Adult,16-64, 12-15 Months,4.00
31-07-18,5000.00,General Medicine,Inpatient,Adult,16-64, 15-18 Months,2.00
31-07-18,5000.00,General Medicine,Inpatient,Adult,16-64,18+ Months,1.00
31-07-18,5000.00,General Medicine,Inpatient,Adult,65+,  0-3 Months,6.00
31-07-18,5000.00,General Medicine,Inpatient,Adult,65+,  3-6 Months,2.00
31-07-18,5000.00,General Medicine,Inpatient,Adult,65+, 12-15 Months,1.00
31-07-18,5000.00,General Medicine,Inpatient,Adult,65+, 15-18 Months,2.00
31-07-18,7001.00,Oral Surgery,Day Case,Adult,16-64,  0-3 Months,119.00
31-07-18,7001.00,Oral Surgery,Day Case,Adult,16-64,  3-6 Months,105.00
31-07-18,7001.00,Oral Surgery,Day Case,Adult,16-64,  6-9 Months,30.00
31-07-18,7001.00,Oral Surgery,Day Case,Adult,16-64,  9-12 Months,18.00
31-07-18,7001.00,Oral Surgery,Day Case,Adult,16-64, 12-15 Months,20.00
31-07-18,7001.00,Oral Surgery,Day Case,Adult,16-64, 15-18 Months,15.00
31-07-18,7001.00,Oral Surgery,Day Case,Adult,16-64,18+ Months,107.00
31-07-18,7001.00,Oral Surgery,Day Case,Adult,65+,  0-3 Months,20.00
31-07-18,7001.00,Oral Surgery,Day Case,Adult,65+,  3-6 Months,10.00
31-07-18,7001.00,Oral Surgery,Day Case,Adult,65+,  6-9 Months,6.00
31-07-18,7001.00,Oral Surgery,Day Case,Adult,65+,  9-12 Months,2.00
31-07-18,7001.00,Oral Surgery,Day Case,Adult,65+, 12-15 Months,1.00
31-07-18,7001.00,Oral Surgery,Day Case,Adult,65+, 15-18 Months,4.00
31-07-18,7001.00,Oral Surgery,Day Case,Adult,65+,18+ Months,7.00
31-07-18,7001.00,Oral Surgery,Day Case,Child,0-15,  0-3 Months,25.00
31-07-18,7001.00,Oral Surgery,Day Case,Child,0-15,  3-6 Months,15.00
31-07-18,7001.00,Oral Surgery,Day Case,Child,0-15,  6-9 Months,8.00
31-07-18,7001.00,Oral Surgery,Day Case,Child,0-15,  9-12 Months,1.00
31-07-18,7001.00,Oral Surgery,Day Case,Child,0-15, 12-15 Months,2.00
31-07-18,7001.00,Oral Surgery,Day Case,Child,0-15, 15-18 Months,2.00
31-07-18,7001.00,Oral Surgery,Day Case,Child,0-15,18+ Months,6.00
31-07-18,7001.00,Oral Surgery,Inpatient,Adult,16-64,  0-3 Months,6.00
31-07-18,7001.00,Oral Surgery,Inpatient,Adult,16-64,  3-6 Months,5.00
31-07-18,7001.00,Oral Surgery,Inpatient,Adult,16-64,  6-9 Months,11.00
31-07-18,7001.00,Oral Surgery,Inpatient,Adult,16-64,  9-12 Months,1.00
31-07-18,7001.00,Oral Surgery,Inpatient,Adult,16-64, 12-15 Months,4.00
31-07-18,7001.00,Oral Surgery,Inpatient,Adult,16-64, 15-18 Months,1.00
31-07-18,7001.00,Oral Surgery,Inpatient,Adult,16-64,18+ Months,4.00
31-07-18,7001.00,Oral Surgery,Inpatient,Adult,65+,  0-3 Months,2.00
31-07-18,7001.00,Oral Surgery,Inpatient,Adult,65+,  6-9 Months,4.00
31-07-18,7001.00,Oral Surgery,Inpatient,Adult,65+,  9-12 Months,3.00
31-07-18,7001.00,Oral Surgery,Inpatient,Adult,65+, 12-15 Months,2.00
31-07-18,7001.00,Oral Surgery,Inpatient,Adult,65+, 15-18 Months,1.00
31-07-18,7001.00,Oral Surgery,Inpatient,Adult,65+,18+ Months,3.00
31-07-18,7001.00,Oral Surgery,Inpatient,Child,0-15,  0-3 Months,1.00
31-07-18,7600.00,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,  0-3 Months,4.00
31-07-18,7600.00,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,  3-6 Months,2.00
31-07-18,7600.00,Cardio-Thoracic Surgery,Inpatient,Adult,65+,  0-3 Months,8.00
31-07-18,7600.00,Cardio-Thoracic Surgery,Inpatient,Adult,65+,  3-6 Months,4.00
31-07-18,7600.00,Cardio-Thoracic Surgery,Inpatient,Adult,65+,  6-9 Months,3.00
31-07-18,7600.00,Cardio-Thoracic Surgery,Inpatient,Child,0-15,  3-6 Months,1.00
31-07-18,7800.00,Urology,Day Case,Adult,16-64,  0-3 Months,160.00
31-07-18,7800.00,Urology,Day Case,Adult,16-64,  3-6 Months,88.00
31-07-18,7800.00,Urology,Day Case,Adult,16-64,  6-9 Months,42.00
31-07-18,7800.00,Urology,Day Case,Adult,16-64,  9-12 Months,11.00
31-07-18,7800.00,Urology,Day Case,Adult,16-64, 12-15 Months,8.00
31-07-18,7800.00,Urology,Day Case,Adult,16-64, 15-18 Months,10.00
31-07-18,7800.00,Urology,Day Case,Adult,16-64,18+ Months,35.00
31-07-18,7800.00,Urology,Day Case,Adult,65+,  0-3 Months,131.00
31-07-18,7800.00,Urology,Day Case,Adult,65+,  3-6 Months,72.00
31-07-18,7800.00,Urology,Day Case,Adult,65+,  6-9 Months,41.00
31-07-18,7800.00,Urology,Day Case,Adult,65+,  9-12 Months,15.00
31-07-18,7800.00,Urology,Day Case,Adult,65+, 12-15 Months,6.00
31-07-18,7800.00,Urology,Day Case,Adult,65+, 15-18 Months,4.00
31-07-18,7800.00,Urology,Day Case,Adult,65+,18+ Months,14.00
31-07-18,7800.00,Urology,Day Case,Child,0-15,  0-3 Months,8.00
31-07-18,7800.00,Urology,Day Case,Child,0-15,  3-6 Months,4.00
31-07-18,7800.00,Urology,Day Case,Child,0-15,  6-9 Months,3.00
31-07-18,7800.00,Urology,Day Case,Child,0-15,  9-12 Months,3.00
31-07-18,7800.00,Urology,Day Case,Child,0-15,18+ Months,4.00
31-07-18,7800.00,Urology,Inpatient,Adult,16-64,  0-3 Months,80.00
31-07-18,7800.00,Urology,Inpatient,Adult,16-64,  3-6 Months,32.00
31-07-18,7800.00,Urology,Inpatient,Adult,16-64,  6-9 Months,27.00
31-07-18,7800.00,Urology,Inpatient,Adult,16-64,  9-12 Months,17.00
31-07-18,7800.00,Urology,Inpatient,Adult,16-64, 12-15 Months,18.00
31-07-18,7800.00,Urology,Inpatient,Adult,16-64, 15-18 Months,16.00
31-07-18,7800.00,Urology,Inpatient,Adult,16-64,18+ Months,78.00
31-07-18,7800.00,Urology,Inpatient,Adult,65+,  0-3 Months,82.00
31-07-18,7800.00,Urology,Inpatient,Adult,65+,  3-6 Months,40.00
31-07-18,7800.00,Urology,Inpatient,Adult,65+,  6-9 Months,27.00
31-07-18,7800.00,Urology,Inpatient,Adult,65+,  9-12 Months,25.00
31-07-18,7800.00,Urology,Inpatient,Adult,65+, 12-15 Months,13.00
31-07-18,7800.00,Urology,Inpatient,Adult,65+, 15-18 Months,12.00
31-07-18,7800.00,Urology,Inpatient,Adult,65+,18+ Months,52.00
31-07-18,7800.00,Urology,Inpatient,Child,0-15,18+ Months,1.00
31-07-18,8000.00,Anaesthetics,Day Case,Adult,16-64,  0-3 Months,1.00
31-07-18,8000.00,Anaesthetics,Day Case,Adult,16-64,18+ Months,1.00
31-07-18,8000.00,Anaesthetics,Day Case,Adult,65+,  0-3 Months,1.00
31-07-18,8003.00,Pain Relief,Day Case,Adult,16-64,  0-3 Months,63.00
31-07-18,8003.00,Pain Relief,Day Case,Adult,16-64,  3-6 Months,156.00
31-07-18,8003.00,Pain Relief,Day Case,Adult,16-64,  6-9 Months,104.00
31-07-18,8003.00,Pain Relief,Day Case,Adult,16-64,  9-12 Months,132.00
31-07-18,8003.00,Pain Relief,Day Case,Adult,16-64, 12-15 Months,70.00
31-07-18,8003.00,Pain Relief,Day Case,Adult,16-64, 15-18 Months,56.00
31-07-18,8003.00,Pain Relief,Day Case,Adult,16-64,18+ Months,32.00
31-07-18,8003.00,Pain Relief,Day Case,Adult,65+,  0-3 Months,30.00
31-07-18,8003.00,Pain Relief,Day Case,Adult,65+,  3-6 Months,62.00
31-07-18,8003.00,Pain Relief,Day Case,Adult,65+,  6-9 Months,48.00
31-07-18,8003.00,Pain Relief,Day Case,Adult,65+,  9-12 Months,56.00
31-07-18,8003.00,Pain Relief,Day Case,Adult,65+, 12-15 Months,28.00
31-07-18,8003.00,Pain Relief,Day Case,Adult,65+, 15-18 Months,15.00
31-07-18,8003.00,Pain Relief,Day Case,Adult,65+,18+ Months,6.00
31-07-18,8003.00,Pain Relief,Inpatient,Adult,16-64,  6-9 Months,1.00
31-07-18,8003.00,Pain Relief,Inpatient,Adult,65+, 12-15 Months,1.00
31-07-18,1502.00,Obstetrics,Day Case,Adult,16-64,  0-3 Months,4.00
31-07-18,1503.00,Gynaecology,Day Case,Adult,16-64,  0-3 Months,187.00
31-07-18,1503.00,Gynaecology,Day Case,Adult,16-64,  3-6 Months,137.00
31-07-18,1503.00,Gynaecology,Day Case,Adult,16-64,  6-9 Months,89.00
31-07-18,1503.00,Gynaecology,Day Case,Adult,16-64,  9-12 Months,90.00
31-07-18,1503.00,Gynaecology,Day Case,Adult,16-64, 12-15 Months,32.00
31-07-18,1503.00,Gynaecology,Day Case,Adult,16-64, 15-18 Months,16.00
31-07-18,1503.00,Gynaecology,Day Case,Adult,16-64,18+ Months,3.00
31-07-18,1503.00,Gynaecology,Day Case,Adult,65+,  0-3 Months,13.00
31-07-18,1503.00,Gynaecology,Day Case,Adult,65+,  3-6 Months,4.00
31-07-18,1503.00,Gynaecology,Day Case,Adult,65+,  6-9 Months,1.00
31-07-18,1503.00,Gynaecology,Day Case,Adult,65+,  9-12 Months,3.00
31-07-18,1503.00,Gynaecology,Day Case,Adult,65+, 12-15 Months,3.00
31-07-18,1503.00,Gynaecology,Day Case,Adult,65+,18+ Months,1.00
31-07-18,1503.00,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,9.00
31-07-18,1503.00,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,2.00
31-07-18,1503.00,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,1.00
31-07-18,1503.00,Gynaecology,Inpatient,Adult,16-64,  9-12 Months,1.00
31-07-18,1503.00,Gynaecology,Inpatient,Adult,16-64, 12-15 Months,2.00
31-07-18,1503.00,Gynaecology,Inpatient,Adult,65+,  0-3 Months,3.00
31-07-18,1503.00,Gynaecology,Inpatient,Adult,65+,  3-6 Months,1.00
31-07-18,1503.00,Gynaecology,Inpatient,Adult,65+,  9-12 Months,2.00
31-07-18,1503.00,Gynaecology,Inpatient,Adult,65+, 15-18 Months,1.00
31-07-18,1800.00,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,219.00
31-07-18,1800.00,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,192.00
31-07-18,1800.00,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,85.00
31-07-18,1800.00,Orthopaedics,Day Case,Adult,16-64,  9-12 Months,17.00
31-07-18,1800.00,Orthopaedics,Day Case,Adult,16-64, 12-15 Months,4.00
31-07-18,1800.00,Orthopaedics,Day Case,Adult,16-64, 15-18 Months,7.00
31-07-18,1800.00,Orthopaedics,Day Case,Adult,16-64,18+ Months,6.00
31-07-18,1800.00,Orthopaedics,Day Case,Adult,65+,  0-3 Months,183.00
31-07-18,1800.00,Orthopaedics,Day Case,Adult,65+,  3-6 Months,111.00
31-07-18,1800.00,Orthopaedics,Day Case,Adult,65+,  6-9 Months,49.00
31-07-18,1800.00,Orthopaedics,Day Case,Adult,65+,  9-12 Months,19.00
31-07-18,1800.00,Orthopaedics,Day Case,Adult,65+, 12-15 Months,8.00
31-07-18,1800.00,Orthopaedics,Day Case,Adult,65+, 15-18 Months,3.00
31-07-18,1800.00,Orthopaedics,Day Case,Adult,65+,18+ Months,7.00
31-07-18,1800.00,Orthopaedics,Day Case,Child,0-15,  0-3 Months,3.00
31-07-18,1800.00,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,33.00
31-07-18,1800.00,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,22.00
31-07-18,1800.00,Orthopaedics,Inpatient,Adult,16-64,  6-9 Months,16.00
31-07-18,1800.00,Orthopaedics,Inpatient,Adult,16-64,  9-12 Months,7.00
31-07-18,1800.00,Orthopaedics,Inpatient,Adult,16-64, 12-15 Months,3.00
31-07-18,1800.00,Orthopaedics,Inpatient,Adult,16-64,18+ Months,6.00
31-07-18,1800.00,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,83.00
31-07-18,1800.00,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,43.00
31-07-18,1800.00,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,30.00
31-07-18,1800.00,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,12.00
31-07-18,1800.00,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,8.00
31-07-18,1800.00,Orthopaedics,Inpatient,Adult,65+, 15-18 Months,7.00
31-07-18,1800.00,Orthopaedics,Inpatient,Adult,65+,18+ Months,23.00
31-07-18,2600.00,General Surgery,Day Case,Adult,16-64,  0-3 Months,14.00
31-07-18,2600.00,General Surgery,Day Case,Adult,16-64,  3-6 Months,7.00
31-07-18,2600.00,General Surgery,Day Case,Adult,16-64,  6-9 Months,1.00
31-07-18,2600.00,General Surgery,Day Case,Adult,16-64,  9-12 Months,2.00
31-07-18,2600.00,General Surgery,Day Case,Adult,16-64, 12-15 Months,2.00
31-07-18,2600.00,General Surgery,Day Case,Adult,65+,  0-3 Months,1.00
31-07-18,2600.00,General Surgery,Day Case,Child,0-15,  0-3 Months,1.00
31-07-18,2600.00,General Surgery,Day Case,Child,0-15,  3-6 Months,1.00
31-07-18,2600.00,General Surgery,Inpatient,Adult,16-64,  0-3 Months,1.00
31-07-18,2600.00,General Surgery,Inpatient,Adult,16-64,  3-6 Months,4.00
31-07-18,2600.00,General Surgery,Inpatient,Adult,16-64,  6-9 Months,3.00
31-07-18,2600.00,General Surgery,Inpatient,Adult,16-64,  9-12 Months,3.00
31-07-18,2600.00,General Surgery,Inpatient,Adult,16-64, 12-15 Months,3.00
31-07-18,2600.00,General Surgery,Inpatient,Adult,16-64, 15-18 Months,2.00
31-07-18,2600.00,General Surgery,Inpatient,Adult,65+,  0-3 Months,6.00
31-07-18,2600.00,General Surgery,Inpatient,Adult,65+,  9-12 Months,1.00
31-07-18,2600.00,General Surgery,Inpatient,Child,0-15,  0-3 Months,1.00
31-07-18,2600.00,General Surgery,Inpatient,Child,0-15,  9-12 Months,1.00
31-07-18,2000.00,Plastic Surgery,Day Case,Adult,0-15,  0-3 Months,1.00
31-07-18,2000.00,Plastic Surgery,Day Case,Adult,0-15,  3-6 Months,2.00
31-07-18,2000.00,Plastic Surgery,Day Case,Adult,0-15,  6-9 Months,1.00
31-07-18,2000.00,Plastic Surgery,Day Case,Adult,16-64,  0-3 Months,230.00
31-07-18,2000.00,Plastic Surgery,Day Case,Adult,16-64,  3-6 Months,44.00
31-07-18,2000.00,Plastic Surgery,Day Case,Adult,16-64,  6-9 Months,41.00
31-07-18,2000.00,Plastic Surgery,Day Case,Adult,16-64,  9-12 Months,126.00
31-07-18,2000.00,Plastic Surgery,Day Case,Adult,16-64, 12-15 Months,139.00
31-07-18,2000.00,Plastic Surgery,Day Case,Adult,16-64, 15-18 Months,69.00
31-07-18,2000.00,Plastic Surgery,Day Case,Adult,16-64,18+ Months,23.00
31-07-18,2000.00,Plastic Surgery,Day Case,Adult,65+,  0-3 Months,113.00
31-07-18,2000.00,Plastic Surgery,Day Case,Adult,65+,  3-6 Months,11.00
31-07-18,2000.00,Plastic Surgery,Day Case,Adult,65+,  6-9 Months,10.00
31-07-18,2000.00,Plastic Surgery,Day Case,Adult,65+,  9-12 Months,51.00
31-07-18,2000.00,Plastic Surgery,Day Case,Adult,65+, 12-15 Months,39.00
31-07-18,2000.00,Plastic Surgery,Day Case,Adult,65+, 15-18 Months,18.00
31-07-18,2000.00,Plastic Surgery,Day Case,Adult,65+,18+ Months,11.00
31-07-18,2000.00,Plastic Surgery,Inpatient,Adult,16-64,  3-6 Months,1.00
31-07-18,2000.00,Plastic Surgery,Inpatient,Adult,65+,  0-3 Months,1.00
31-07-18,2600.00,General Surgery,Day Case,Adult,16-64,  0-3 Months,32.00
31-07-18,2600.00,General Surgery,Day Case,Adult,16-64,  3-6 Months,4.00
31-07-18,2600.00,General Surgery,Day Case,Adult,16-64,  6-9 Months,2.00
31-07-18,2600.00,General Surgery,Day Case,Adult,16-64,  9-12 Months,2.00
31-07-18,2600.00,General Surgery,Day Case,Adult,16-64, 15-18 Months,1.00
31-07-18,2600.00,General Surgery,Day Case,Adult,65+,  0-3 Months,15.00
31-07-18,2600.00,General Surgery,Day Case,Adult,65+,  3-6 Months,3.00
31-07-18,2600.00,General Surgery,Day Case,Adult,65+,  9-12 Months,1.00
31-07-18,2600.00,General Surgery,Day Case,Adult,65+,18+ Months,1.00
31-07-18,2604.00,Vascular Surgery,Day Case,Adult,16-64,  0-3 Months,25.00
31-07-18,2604.00,Vascular Surgery,Day Case,Adult,16-64,  3-6 Months,10.00
31-07-18,2604.00,Vascular Surgery,Day Case,Adult,16-64,  6-9 Months,4.00
31-07-18,2604.00,Vascular Surgery,Day Case,Adult,16-64,  9-12 Months,6.00
31-07-18,2604.00,Vascular Surgery,Day Case,Adult,16-64, 12-15 Months,5.00
31-07-18,2604.00,Vascular Surgery,Day Case,Adult,16-64, 15-18 Months,7.00
31-07-18,2604.00,Vascular Surgery,Day Case,Adult,16-64,18+ Months,9.00
31-07-18,2604.00,Vascular Surgery,Day Case,Adult,65+,  0-3 Months,15.00
31-07-18,2604.00,Vascular Surgery,Day Case,Adult,65+,  3-6 Months,3.00
31-07-18,2604.00,Vascular Surgery,Day Case,Adult,65+,  6-9 Months,1.00
31-07-18,2604.00,Vascular Surgery,Day Case,Adult,65+,  9-12 Months,2.00
31-07-18,2604.00,Vascular Surgery,Day Case,Adult,65+, 12-15 Months,1.00
31-07-18,2604.00,Vascular Surgery,Day Case,Adult,65+, 15-18 Months,5.00
31-07-18,2604.00,Vascular Surgery,Day Case,Adult,65+,18+ Months,8.00
31-07-18,7001.00,Oral Surgery,Day Case,Adult,16-64,  0-3 Months,7.00
31-07-18,7001.00,Oral Surgery,Day Case,Adult,16-64,  3-6 Months,1.00
31-07-18,7001.00,Oral Surgery,Day Case,Adult,16-64,  6-9 Months,3.00
31-07-18,7001.00,Oral Surgery,Day Case,Adult,16-64, 12-15 Months,1.00
31-07-18,7001.00,Oral Surgery,Day Case,Adult,16-64,18+ Months,5.00
31-07-18,7800.00,Urology,Day Case,Adult,16-64,  0-3 Months,17.00
31-07-18,7800.00,Urology,Day Case,Adult,16-64,  3-6 Months,13.00
31-07-18,7800.00,Urology,Day Case,Adult,16-64,  6-9 Months,6.00
31-07-18,7800.00,Urology,Day Case,Adult,16-64,  9-12 Months,5.00
31-07-18,7800.00,Urology,Day Case,Adult,16-64, 12-15 Months,4.00
31-07-18,7800.00,Urology,Day Case,Adult,16-64, 15-18 Months,4.00
31-07-18,7800.00,Urology,Day Case,Adult,16-64,18+ Months,14.00
31-07-18,7800.00,Urology,Day Case,Adult,65+,  0-3 Months,14.00
31-07-18,7800.00,Urology,Day Case,Adult,65+,  3-6 Months,6.00
31-07-18,7800.00,Urology,Day Case,Adult,65+,  6-9 Months,6.00
31-07-18,7800.00,Urology,Day Case,Adult,65+,  9-12 Months,10.00
31-07-18,7800.00,Urology,Day Case,Adult,65+, 15-18 Months,5.00
31-07-18,7800.00,Urology,Day Case,Adult,65+,18+ Months,13.00
31-07-18,7800.00,Urology,Inpatient,Adult,16-64,  6-9 Months,3.00
31-07-18,7800.00,Urology,Inpatient,Adult,16-64, 12-15 Months,2.00
31-07-18,7800.00,Urology,Inpatient,Adult,16-64, 15-18 Months,2.00
31-07-18,7800.00,Urology,Inpatient,Adult,65+,  6-9 Months,1.00
31-07-18,7800.00,Urology,Inpatient,Adult,65+, 12-15 Months,1.00
31-07-18,7800.00,Urology,Inpatient,Adult,65+, 15-18 Months,1.00
31-07-18,100.00,Cardiology,Day Case,Adult,16-64,  0-3 Months,5.00
31-07-18,100.00,Cardiology,Day Case,Adult,16-64,  3-6 Months,2.00
31-07-18,100.00,Cardiology,Day Case,Adult,16-64,  6-9 Months,1.00
31-07-18,100.00,Cardiology,Day Case,Adult,16-64,  9-12 Months,1.00
31-07-18,100.00,Cardiology,Day Case,Adult,65+,  0-3 Months,1.00
31-07-18,100.00,Cardiology,Day Case,Adult,65+,  3-6 Months,1.00
31-07-18,100.00,Cardiology,Day Case,Adult,65+,  6-9 Months,1.00
31-07-18,1502.00,Obstetrics,Day Case,Adult,16-64,  0-3 Months,2.00
31-07-18,1502.00,Obstetrics,Day Case,Adult,16-64,  3-6 Months,2.00
31-07-18,1503.00,Gynaecology,Day Case,Adult,16-64,  0-3 Months,39.00
31-07-18,1503.00,Gynaecology,Day Case,Adult,16-64,  3-6 Months,8.00
31-07-18,1503.00,Gynaecology,Day Case,Adult,16-64,  6-9 Months,4.00
31-07-18,1503.00,Gynaecology,Day Case,Adult,16-64,  9-12 Months,3.00
31-07-18,1503.00,Gynaecology,Day Case,Adult,16-64,18+ Months,1.00
31-07-18,1503.00,Gynaecology,Day Case,Adult,65+,  0-3 Months,1.00
31-07-18,1503.00,Gynaecology,Day Case,Adult,65+,  9-12 Months,1.00
31-07-18,1503.00,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,8.00
31-07-18,1503.00,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,3.00
31-07-18,1503.00,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,1.00
31-07-18,1503.00,Gynaecology,Inpatient,Adult,16-64,  9-12 Months,1.00
31-07-18,1503.00,Gynaecology,Inpatient,Adult,65+,  0-3 Months,1.00
31-07-18,1503.00,Gynaecology,Inpatient,Adult,65+,  3-6 Months,1.00
31-07-18,2000.00,Plastic Surgery,Day Case,Adult,16-64,  0-3 Months,3.00
31-07-18,2000.00,Plastic Surgery,Day Case,Adult,16-64,  3-6 Months,1.00
31-07-18,2000.00,Plastic Surgery,Day Case,Adult,65+,  0-3 Months,1.00
31-07-18,2000.00,Plastic Surgery,Day Case,Child,0-15,  0-3 Months,1.00
31-07-18,2000.00,Plastic Surgery,Day Case,Child,0-15,  3-6 Months,2.00
31-07-18,2003.00,Maxillo-Facial,Day Case,Adult,16-64,  3-6 Months,2.00
31-07-18,2003.00,Maxillo-Facial,Day Case,Child,0-15,  3-6 Months,2.00
31-07-18,2200.00,Radiology,Day Case,Adult,16-64,  6-9 Months,1.00
31-07-18,2400.00,Respiratory Medicine,Day Case,Adult,16-64,  3-6 Months,1.00
31-07-18,2400.00,Respiratory Medicine,Day Case,Adult,65+,  3-6 Months,1.00
31-07-18,2600.00,General Surgery,Day Case,Adult,16-64,  0-3 Months,13.00
31-07-18,2600.00,General Surgery,Day Case,Adult,16-64,  3-6 Months,9.00
31-07-18,2600.00,General Surgery,Day Case,Adult,16-64,  6-9 Months,4.00
31-07-18,2600.00,General Surgery,Day Case,Adult,16-64,  9-12 Months,3.00
31-07-18,2600.00,General Surgery,Day Case,Adult,16-64, 12-15 Months,1.00
31-07-18,2600.00,General Surgery,Day Case,Adult,16-64,18+ Months,2.00
31-07-18,2600.00,General Surgery,Day Case,Adult,65+,  0-3 Months,3.00
31-07-18,2600.00,General Surgery,Day Case,Adult,65+,  3-6 Months,2.00
31-07-18,2600.00,General Surgery,Day Case,Adult,65+,  6-9 Months,1.00
31-07-18,2600.00,General Surgery,Day Case,Adult,65+,  9-12 Months,1.00
31-07-18,2600.00,General Surgery,Day Case,Adult,65+, 12-15 Months,1.00
31-07-18,2600.00,General Surgery,Day Case,Child,0-15,  3-6 Months,2.00
31-07-18,5000.00,General Medicine,Day Case,Adult,16-64,  0-3 Months,3.00
31-07-18,5000.00,General Medicine,Day Case,Adult,16-64,  3-6 Months,1.00
31-07-18,5000.00,General Medicine,Day Case,Adult,16-64,  6-9 Months,1.00
31-07-18,5000.00,General Medicine,Day Case,Adult,65+,  3-6 Months,1.00
31-07-18,5000.00,General Medicine,Day Case,Adult,65+,  6-9 Months,1.00
31-07-18,7000.00,Dental Surgery,Day Case,Child,0-15,  0-3 Months,1.00
31-07-18,7800.00,Urology,Day Case,Adult,16-64,  0-3 Months,18.00
31-07-18,7800.00,Urology,Day Case,Adult,16-64,  3-6 Months,1.00
31-07-18,7800.00,Urology,Day Case,Adult,16-64,  6-9 Months,2.00
31-07-18,7800.00,Urology,Day Case,Adult,16-64,  9-12 Months,5.00
